Date,Value,Measure
1959.06,29.46543986,Earnings
1959.07,29.45089709,Earnings
1959.08,29.53726336,Earnings
1959.09,29.52252509,Earnings
1959.1,29.30776527,Earnings
1959.11,29.19333643,Earnings
1959.12,29.07899337,Earnings
1960.01,29.17823908,Earnings
1960.02,29.07899337,Earnings
1960.03,29.07899337,Earnings
1960.04,28.61000115,Earnings
1960.05,28.23949631,Earnings
1960.06,27.77492466,Earnings
1960.07,27.80329598,Earnings
1960.08,27.8317525,Earnings
1960.09,27.86012382,Earnings
1960.1,27.67314312,Earnings
1960.11,27.67314312,Earnings
1960.12,27.67314312,Earnings
1961.01,27.16537903,Earnings
1961.02,26.65761493,Earnings
1961.03,26.14985084,Earnings
1961.04,25.98059614,Earnings
1961.05,25.81134144,Earnings
1961.06,25.64208674,Earnings
1961.07,25.52720963,Earnings
1961.08,25.66875823,Earnings
1961.09,25.63926583,Earnings
1961.1,26.03158863,Earnings
1961.11,26.42382737,Earnings
1961.12,26.81615017,Earnings
1962.01,27.32052917,Earnings
1962.02,27.73246661,Earnings
1962.03,28.23516993,Earnings
1962.04,28.42000301,Earnings
1962.05,28.69841354,Earnings
1962.06,28.97674056,Earnings
1962.07,29.04756947,Earnings
1962.08,29.21403119,Earnings
1962.09,29.28384655,Earnings
1962.1,29.6710072,Earnings
1962.11,30.0580849,Earnings
1962.12,30.44524556,Earnings
1963.01,30.55582734,Earnings
1963.02,30.66649207,Earnings
1963.03,30.67616541,Earnings
1963.04,31.03443987,Earnings
1963.05,31.39279702,Earnings
1963.06,31.6473098,Earnings
1963.07,31.87280977,Earnings
1963.08,32.20139544,Earnings
1963.09,32.52998111,Earnings
1963.1,32.5881237,Earnings
1963.11,32.75188312,Earnings
1963.12,32.80911942,Earnings
1964.01,33.24437075,Earnings
1964.02,33.67970369,Earnings
1964.03,34.11495502,Earnings
1964.04,34.52302864,Earnings
1964.05,34.93110227,Earnings
1964.06,35.22517855,Earnings
1964.07,35.49036074,Earnings
1964.08,35.98443165,Earnings
1964.09,36.24717251,Earnings
1964.1,36.4634392,Earnings
1964.11,36.56206189,Earnings
1964.12,36.77763542,Earnings
1965.01,37.12787167,Earnings
1965.02,37.47818875,Earnings
1965.03,37.70756741,Earnings
1965.04,38.01580019,Earnings
1965.05,38.44420108,Earnings
1965.06,38.62649304,Earnings
1965.07,38.99895139,Earnings
1965.08,39.37132994,Earnings
1965.09,39.74378829,Earnings
1965.1,40.1752989,Earnings
1965.11,40.73218423,Earnings
1965.12,41.15922972,Earnings
1966.01,41.55575409,Earnings
1966.02,41.69007672,Earnings
1966.03,41.95301963,Earnings
1966.04,42.00555759,Earnings
1966.05,42.31786656,Earnings
1966.06,42.49860093,Earnings
1966.07,42.49718981,Earnings
1966.08,42.3657537,Earnings
1966.09,42.49431636,Earnings
1966.1,42.33817116,Earnings
1966.11,42.44042672,Earnings
1966.12,42.54260562,Earnings
1967.01,42.28712003,Earnings
1967.02,42.03155778,Earnings
1967.03,41.64947803,Earnings
1967.04,41.21888807,Earnings
1967.05,40.79089202,Earnings
1967.06,40.36546652,Earnings
1967.07,40.16910599,Earnings
1967.08,39.97391776,Earnings
1967.09,39.77989137,Earnings
1967.1,39.73668383,Earnings
1967.11,39.69373195,Earnings
1967.12,39.65103348,Earnings
1968.01,39.68967226,Earnings
1968.02,39.84395003,Earnings
1968.03,39.99740175,Earnings
1968.04,40.19878637,Earnings
1968.05,40.39907664,Earnings
1968.06,40.48113876,Earnings
1968.07,40.46593696,Earnings
1968.08,40.56648243,Earnings
1968.09,40.66645499,Earnings
1968.1,40.67416561,Earnings
1968.11,40.7967809,Earnings
1968.12,40.91863437,Earnings
1969.01,40.94537388,Earnings
1969.02,40.85751676,Earnings
1969.03,40.65769778,Earnings
1969.04,40.48002738,Earnings
1969.05,40.41496088,Earnings
1969.06,40.24007322,Earnings
1969.07,40.13561628,Earnings
1969.08,40.03222043,Earnings
1969.09,40.03763221,Earnings
1969.1,39.57502322,Earnings
1969.11,39.11741597,Earnings
1969.12,38.66459708,Earnings
1970.01,38.22872579,Earnings
1970.02,37.69569368,Earnings
1970.03,37.16824306,Earnings
1970.04,36.63841808,Earnings
1970.05,36.30398521,Earnings
1970.06,35.87850619,Earnings
1970.07,35.34966087,Earnings
1970.08,35.00474323,Earnings
1970.09,34.48305408,Earnings
1970.1,33.81726779,Earnings
1970.11,33.1582703,Earnings
1970.12,32.50583254,Earnings
1971.01,32.69592513,Earnings
1971.02,32.80359662,Earnings
1971.03,32.91072975,Earnings
1971.04,33.03827097,Earnings
1971.05,33.08294452,Earnings
1971.06,33.04552069,Earnings
1971.07,33.19154617,Earnings
1971.08,33.33679402,Earnings
1971.09,33.56345551,Earnings
1971.1,34.0363335,Earnings
1971.11,34.59127372,Earnings
1971.12,34.97518613,Earnings
1972.01,35.20019316,Earnings
1972.02,35.25358852,Earnings
1972.03,35.39181147,Earnings
1972.04,35.6306087,Earnings
1972.05,35.86831848,Earnings
1972.06,36.1048277,Earnings
1972.07,36.27357742,Earnings
1972.08,36.52742741,Earnings
1972.09,36.78013135,Earnings
1972.1,37.16265664,Earnings
1972.11,37.63018264,Earnings
1972.12,38.09544918,Earnings
1973.01,38.75590221,Earnings
1973.02,39.22945818,Earnings
1973.03,39.60481755,Earnings
1973.04,40.1613514,Earnings
1973.05,40.71033631,Earnings
1973.06,41.25181188,Earnings
1973.07,42.03156436,Earnings
1973.08,42.14343767,Earnings
1973.09,42.90569148,Earnings
1973.1,43.39578474,Earnings
1973.11,43.97289305,Earnings
1973.12,44.54256104,Earnings
1974.01,44.52102562,Earnings
1974.02,44.31124462,Earnings
1974.03,44.10678285,Earnings
1974.04,44.58852217,Earnings
1974.05,44.69529601,Earnings
1974.06,44.98237204,Earnings
1974.07,45.2477482,Earnings
1974.08,45.32687628,Earnings
1974.09,45.40407796,Earnings
1974.1,44.59791172,Earnings
1974.11,43.89238274,Earnings
1974.12,43.19777755,Earnings
1975.01,42.32199656,Earnings
1975.02,41.29504589,Earnings
1975.03,40.43645683,Earnings
1975.04,39.50493694,Earnings
1975.05,38.50786712,Earnings
1975.06,37.45202276,Earnings
1975.07,36.72721303,Earnings
1975.08,36.34998147,Earnings
1975.09,35.84231722,Earnings
1975.1,35.95271392,Earnings
1975.11,35.99665364,Earnings
1975.12,36.16988144,Earnings
1976.01,37.1631618,Earnings
1976.02,38.08454649,Earnings
1976.03,39.06907102,Earnings
1976.04,39.81388911,Earnings
1976.05,40.40981887,Earnings
1976.06,41.06959287,Earnings
1976.07,41.29547855,Earnings
1976.08,41.51900305,Earnings
1976.09,41.81266884,Earnings
1976.1,42.11869542,Earnings
1976.11,42.56784836,Earnings
1976.12,42.94154545,Earnings
1977.01,42.96563289,Earnings
1977.02,42.77108317,Earnings
1977.03,42.72386824,Earnings
1977.04,42.84405384,Earnings
1977.05,43.10516616,Earnings
1977.06,43.29183839,Earnings
1977.07,43.47871008,Earnings
1977.08,43.73468661,Earnings
1977.09,43.98940627,Earnings
1977.1,44.09222265,Earnings
1977.11,44.12297714,Earnings
1977.12,44.22453551,Earnings
1978.01,43.9818488,Earnings
1978.02,43.74224873,Earnings
1978.03,43.43705584,Earnings
1978.04,43.5048594,Earnings
1978.05,43.50444821,Earnings
1978.06,43.43693382,Earnings
1978.07,43.54126568,Earnings
1978.08,43.77665825,Earnings
1978.09,43.87718068,Earnings
1978.1,44.43684226,Earnings
1978.11,45.18719488,Earnings
1978.12,45.93052489,Earnings
1979.01,46.72078185,Earnings
1979.02,47.3601662,Earnings
1979.03,48.05330014,Earnings
1979.04,48.31857946,Earnings
1979.05,48.50962028,Earnings
1979.06,48.76361286,Earnings
1979.07,48.97754685,Earnings
1979.08,49.2531561,Earnings
1979.09,49.45753867,Earnings
1979.1,49.32015053,Earnings
1979.11,49.11980284,Earnings
1979.12,48.85966063,Earnings
1980.01,48.63335123,Earnings
1980.02,48.41367173,Earnings
1980.03,48.13954376,Earnings
1980.04,47.24132025,Earnings
1980.05,46.41982451,Earnings
1980.06,45.55878029,Earnings
1980.07,45.25383531,Earnings
1980.08,44.62512881,Earnings
1980.09,43.95302714,Earnings
1980.1,43.71681191,Earnings
1980.11,43.53587158,Earnings
1980.12,43.30762908,Earnings
1981.01,42.72727851,Earnings
1981.02,42.06027383,Earnings
1981.03,41.54715153,Earnings
1981.04,41.67297043,Earnings
1981.05,41.75084231,Earnings
1981.06,41.78106396,Earnings
1981.07,41.56363782,Earnings
1981.08,41.48503614,Earnings
1981.09,41.31903074,Earnings
1981.1,41.31155621,Earnings
1981.11,41.26003239,Earnings
1981.12,41.20883745,Earnings
1982.01,40.58753324,Earnings
1982.02,39.96990307,Earnings
1982.03,39.52303169,Earnings
1982.04,38.78961512,Earnings
1982.05,37.86343669,Earnings
1982.06,36.84046613,Earnings
1982.07,36.12569323,Earnings
1982.08,35.52671183,Earnings
1982.09,34.93043534,Earnings
1982.1,34.03608045,Earnings
1982.11,33.31654898,Earnings
1982.12,32.66060738,Earnings
1983.01,32.40480358,Earnings
1983.02,32.18262595,Earnings
1983.03,31.99380582,Earnings
1983.04,31.91169102,Earnings
1983.05,31.86256714,Earnings
1983.06,31.9102091,Earnings
1983.07,32.37997057,Earnings
1983.08,32.87851393,Earnings
1983.09,33.30804717,Earnings
1983.1,33.81661441,Earnings
1983.11,34.35633379,Earnings
1983.12,34.92812127,Earnings
1984.01,35.7371578,Earnings
1984.02,36.57240308,Earnings
1984.03,37.50888665,Earnings
1984.04,38.09333405,Earnings
1984.05,38.74718501,Earnings
1984.06,39.39700964,Earnings
1984.07,39.5363366,Earnings
1984.08,39.67459694,Earnings
1984.09,39.77388686,Earnings
1984.1,39.72451643,Earnings
1984.11,39.78822242,Earnings
1984.12,39.8521679,Earnings
1985.01,39.57749663,Earnings
1985.02,39.19238953,Earnings
1985.03,38.84761189,Earnings
1985.04,38.05254102,Earnings
1985.05,37.29960266,Earnings
1985.06,36.58622765,Earnings
1985.07,36.22194513,Earnings
1985.08,35.85924532,Earnings
1985.09,35.46487613,Earnings
1985.1,34.85481615,Earnings
1985.11,34.28088224,Earnings
1985.12,33.70986821,Earnings
1986.01,33.5485667,Earnings
1986.02,33.57142932,Earnings
1986.03,33.65617224,Earnings
1986.04,33.86514858,Earnings
1986.05,33.91867722,Earnings
1986.06,33.87860772,Earnings
1986.07,33.98616251,Earnings
1986.08,34.03132931,Earnings
1986.09,33.98379378,Earnings
1986.1,33.6710708,Earnings
1986.11,33.35868592,Earnings
1986.12,33.04709466,Earnings
1987.01,33.3078375,Earnings
1987.02,33.65532151,Earnings
1987.03,33.97021811,Earnings
1987.04,33.28207711,Earnings
1987.05,32.6590977,Earnings
1987.06,32.04028714,Earnings
1987.07,33.0195391,Earnings
1987.08,33.90449747,Earnings
1987.09,34.78022148,Earnings
1987.1,35.8854941,Earnings
1987.11,37.04891031,Earnings
1987.12,38.24364168,Earnings
1988.01,38.93635865,Earnings
1988.02,39.62571,Earnings
1988.03,40.24208416,Earnings
1988.04,42.24701763,Earnings
1988.05,44.30658302,Earnings
1988.06,46.31310564,Earnings
1988.07,46.86957819,Earnings
1988.08,47.42158643,Earnings
1988.09,47.8486422,Earnings
1988.1,48.40968378,Earnings
1988.11,49.08932556,Earnings
1988.12,49.70539938,Earnings
1989.01,50.31295062,Earnings
1989.02,50.93564243,Earnings
1989.03,51.46892821,Earnings
1989.04,51.31206133,Earnings
1989.05,51.19833894,Earnings
1989.06,51.25075898,Earnings
1989.07,50.09326805,Earnings
1989.08,48.9806252,Earnings
1989.09,47.79495404,Earnings
1989.1,47.03795987,Earnings
1989.11,46.39826088,Earnings
1989.12,45.73809568,Earnings
1990.01,44.51916684,Earnings
1990.02,43.50268875,Earnings
1990.03,42.4626765,Earnings
1990.04,42.12934182,Earnings
1990.05,41.76488448,Earnings
1990.06,41.27443241,Earnings
1990.07,41.42560652,Earnings
1990.08,41.3544788,Earnings
1990.09,41.31574778,Earnings
1990.1,40.81635108,Earnings
1990.11,40.47339903,Earnings
1990.12,40.22215194,Earnings
1991.01,39.68949358,Earnings
1991.02,39.33763323,Earnings
1991.03,39.11739356,Earnings
1991.04,37.98380507,Earnings
1991.05,36.92958145,Earnings
1991.06,35.99263379,Earnings
1991.07,34.88436256,Earnings
1991.08,33.84065545,Earnings
1991.09,32.75522515,Earnings
1991.1,31.57563046,Earnings
1991.11,30.3555267,Earnings
1991.12,29.20570207,Earnings
1992.01,29.30347031,Earnings
1992.02,29.33713539,Earnings
1992.03,29.31046665,Earnings
1992.04,29.79867516,Earnings
1992.05,30.2676141,Earnings
1992.06,30.66926516,Earnings
1992.07,31.19611039,Earnings
1992.08,31.69819762,Earnings
1992.09,32.19744218,Earnings
1992.1,32.70638156,Earnings
1992.11,33.28191007,Earnings
1992.12,33.92739644,Earnings
1993.01,34.20297987,Earnings
1993.02,34.52405524,Earnings
1993.03,34.84289471,Earnings
1993.04,34.44838517,Earnings
1993.05,34.10329577,Earnings
1993.06,33.75916229,Earnings
1993.07,34.38788958,Earnings
1993.08,34.91988588,Earnings
1993.09,35.47338177,Earnings
1993.1,36.17543274,Earnings
1993.11,36.9981715,Earnings
1993.12,37.8630189,Earnings
1994.01,38.21947397,Earnings
1994.02,38.56470832,Earnings
1994.03,38.90776865,Earnings
1994.04,40.27503955,Earnings
1994.05,41.66683468,Earnings
1994.06,42.94037432,Earnings
1994.07,44.03119909,Earnings
1994.08,45.0556006,Earnings
1994.09,46.13346074,Earnings
1994.1,47.94130829,Earnings
1994.11,49.71350798,Earnings
1994.12,51.54975752,Earnings
1995.01,52.43460995,Earnings
1995.02,53.31242578,Earnings
1995.03,54.21907678,Earnings
1995.04,55.08107561,Earnings
1995.05,56.01075772,Earnings
1995.06,56.93694744,Earnings
1995.07,57.35037285,Earnings
1995.08,57.61268303,Earnings
1995.09,57.91140085,Earnings
1995.1,57.05570033,Earnings
1995.11,56.42526621,Earnings
1995.12,55.79384638,Earnings
1996.01,55.51223368,Earnings
1996.02,55.37635326,Earnings
1996.03,55.13507116,Earnings
1996.04,55.3913342,Earnings
1996.05,55.75223812,Earnings
1996.06,56.18337872,Earnings
1996.07,56.65959166,Earnings
1996.08,57.13414847,Earnings
1996.09,57.53372624,Earnings
1996.1,58.8017337,Earnings
1996.11,60.13749615,Earnings
1996.12,61.58448509,Earnings
1997.01,62.18872602,Earnings
1997.02,62.789339,Earnings
1997.03,63.42565925,Earnings
1997.04,63.50909273,Earnings
1997.05,63.71163679,Earnings
1997.06,63.79466142,Earnings
1997.07,63.76230474,Earnings
1997.08,63.69039549,Earnings
1997.09,63.57928834,Earnings
1997.1,62.94328441,Earnings
1997.11,62.50348891,Earnings
1997.12,62.10146894,Earnings
1998.01,61.89254684,Earnings
1998.02,61.68439901,Earnings
1998.03,61.47702115,Earnings
1998.04,61.06865738,Earnings
1998.05,60.66179865,Earnings
1998.06,60.29340377,Earnings
1998.07,59.76628453,Earnings
1998.08,59.24030132,Earnings
1998.09,58.71575828,Earnings
1998.1,58.37771735,Earnings
1998.11,58.18303936,Earnings
1998.12,58.02358783,Earnings
1999.01,58.225127,Earnings
1999.02,58.49672151,Earnings
1999.03,58.66080612,Earnings
1999.04,59.57256179,Earnings
1999.05,60.90786119,Earnings
1999.06,62.24316059,Earnings
1999.07,63.53904619,Earnings
1999.08,64.86597672,Earnings
1999.09,66.02888874,Earnings
1999.1,68.01519829,Earnings
1999.11,70.07761309,Earnings
1999.12,72.18044097,Earnings
2000.01,73.35108897,Earnings
2000.02,74.29540295,Earnings
2000.03,75.0528915,Earnings
2000.04,75.48509222,Earnings
2000.05,75.87252226,Earnings
2000.06,75.94941323,Earnings
2000.07,76.63953285,Earnings
2000.08,77.5054613,Earnings
2000.09,77.96532038,Earnings
2000.1,76.04334732,Earnings
2000.11,74.21314599,Earnings
2000.12,72.46824713,Earnings
2001.01,69.8237976,Earnings
2001.02,67.36529534,Earnings
2001.03,65.03683814,Earnings
2001.04,60.66899089,Earnings
2001.05,56.30387224,Earnings
2001.06,52.12388598,Earnings
2001.07,48.25462564,Earnings
2001.08,44.23853746,Earnings
2001.09,40.04197838,Earnings
2001.1,38.46469376,Earnings
2001.11,36.81435974,Earnings
2001.12,35.23802351,Earnings
2002.01,35.16318118,Earnings
2002.02,35.02947142,Earnings
2002.03,34.83825867,Earnings
2002.04,35.59827314,Earnings
2002.05,36.55204878,Earnings
2002.06,37.48497626,Earnings
2002.07,38.98365175,Earnings
2002.08,40.38939751,Earnings
2002.09,41.85509713,Earnings
2002.1,40.64985009,Earnings
2002.11,39.51386135,Earnings
2002.12,38.46273248,Earnings
2003.01,39.5564158,Earnings
2003.02,40.50733585,Earnings
2003.03,41.51132269,Earnings
2003.04,43.53630487,Earnings
2003.05,45.54528627,Earnings
2003.06,47.4313948,Earnings
2003.07,49.22197818,Earnings
2003.08,50.8705111,Earnings
2003.09,52.53494012,Earnings
2003.1,57.20839288,Earnings
2003.11,61.99259868,Earnings
2003.12,66.69406527,Earnings
2004.01,67.84968765,Earnings
2004.02,68.95707882,Earnings
2004.03,69.9778762,Earnings
2004.04,71.61019224,Earnings
2004.05,73.03848907,Earnings
2004.06,74.64649671,Earnings
2004.07,75.48375267,Earnings
2004.08,76.16255982,Earnings
2004.09,76.71925969,Earnings
2004.1,76.6608522,Earnings
2004.11,76.96401024,Earnings
2004.12,77.59167223,Earnings
2005.01,78.16507978,Earnings
2005.02,78.44872889,Earnings
2005.03,78.56622706,Earnings
2005.04,79.35459258,Earnings
2005.05,80.75080115,Earnings
2005.06,82.0231762,Earnings
2005.07,83.02635893,Earnings
2005.08,83.97756263,Earnings
2005.09,84.32110697,Earnings
2005.1,85.56972041,Earnings
2005.11,87.69200681,Earnings
2005.12,89.48370318,Earnings
2006.01,90.01075229,Earnings
2006.02,91.03105975,Earnings
2006.03,91.7247796,Earnings
2006.04,91.71020312,Earnings
2006.05,92.01284391,Earnings
2006.06,92.58548967,Earnings
2006.07,93.99790455,Earnings
2006.08,95.49559242,Earnings
2006.09,97.65662403,Earnings
2006.1,99.41365077,Earnings
2006.11,100.7881907,Earnings
2006.12,101.8630632,Earnings
2007.01,102.23416,Earnings
2007.02,102.3675464,Earnings
2007.03,102.1151823,Earnings
2007.04,102.176,Earnings
2007.05,102.270944,Earnings
2007.06,102.7872655,Earnings
2007.07,100.2628583,Earnings
2007.08,97.8918218,Earnings
2007.09,95.07455849,Earnings
2007.1,89.8745557,Earnings
2007.11,84.37633823,Earnings
2007.12,79.4620975,Earnings
2008.01,76.76319583,Earnings
2008.02,74.24170681,Earnings
2008.03,71.32424743,Earnings
2008.04,67.36464039,Earnings
2008.05,63.30193313,Earnings
2008.06,59.20514871,Earnings
2008.07,56.82453607,Earnings
2008.08,54.97261298,Earnings
2008.09,52.9662155,Earnings
2008.1,41.44683288,Earnings
2008.11,29.96079721,Earnings
2008.12,17.85004738,Earnings
2009.01,14.57966006,Earnings
2009.02,11.33028218,Earnings
2009.03,8.133271136,Earnings
2009.04,8.369260122,Earnings
2009.05,8.600656922,Earnings
2009.06,8.780735328,Earnings
2009.07,10.75816167,Earnings
2009.08,12.69317439,Earnings
2009.09,14.64310308,Earnings
2009.1,29.57300649,Earnings
2009.11,44.48551435,Earnings
2009.12,59.52377096,Earnings
2010.01,63.18499935,Earnings
2010.02,67.03225091,Earnings
2010.03,70.60531926,Earnings
2010.04,72.86201934,Earnings
2010.05,75.18285855,Earnings
2010.06,77.63592985,Earnings
2010.07,79.45496385,Earnings
2010.08,81.17829893,Earnings
2010.09,82.96292086,Earnings
2010.1,84.96986551,Earnings
2010.11,87.04337253,Earnings
2010.12,88.99966614,Earnings
2011.01,90.08935472,Earnings
2011.02,91.15145839,Earnings
2011.03,91.76087854,Earnings
2011.04,92.13062325,Earnings
2011.05,92.65162441,Earnings
2011.06,93.70435033,Earnings
2011.07,94.77859533,Earnings
2011.08,95.6719692,Earnings
2011.09,96.67918105,Earnings
2011.1,96.86787363,Earnings
2011.11,96.93850913,Earnings
2011.12,97.16702571,Earnings
2012.01,97.33102799,Earnings
2012.02,97.49145841,Earnings
2012.03,97.33930708,Earnings
2012.04,96.81960652,Earnings
2012.05,96.70656834,Earnings
2012.06,96.62146628,Earnings
2012.07,96.25816722,Earnings
2012.08,95.20729514,Earnings
2012.09,94.26850419,Earnings
2012.1,94.30881596,Earnings
2012.11,94.76143798,Earnings
2012.12,95.02098704,Earnings
2013.01,95.17521632,Earnings
2013.02,94.83293842,Earnings
2013.03,95.01539762,Earnings
2013.04,96.28920205,Earnings
2013.05,97.29090443,Earnings
2013.06,98.22801761,Earnings
2013.07,99.42007164,Earnings
2013.08,100.5298815,Earnings
2013.09,101.6409343,Earnings
2013.1,104.0018299,Earnings
2013.11,106.3174409,Earnings
2013.12,108.4295058,Earnings
2014.01,108.261209,Earnings
2014.02,108.0950759,Earnings
2014.03,107.6346361,Earnings
2014.04,108.0858746,Earnings
2014.05,108.5118027,Earnings
2014.06,109.1107406,Earnings
2014.07,110.1553857,Earnings
2014.08,111.3434406,Earnings
2014.09,112.262686,Earnings
2014.1,111.2531487,Earnings
2014.11,110.5578139,Earnings
2014.12,109.8815552,Earnings
2015.01,109.3004251,Earnings
2015.02,107.731875,Earnings
2015.03,106.0050562,Earnings
2015.04,104.248005,Earnings
2015.05,102.18515,Earnings
2015.06,100.2996398,Earnings
2015.07,98.79590112,Earnings
2015.08,97.43688434,Earnings
2015.09,96.0873314,Earnings
2015.1,94.67082296,Earnings
2015.11,93.40824112,Earnings
2015.12,92.26068041,Earnings
2016.01,92.07648175,Earnings
2016.02,91.96885031,Earnings
2016.03,91.54275939,Earnings
2016.04,91.27944253,Earnings
2016.05,91.07959913,Earnings
2016.06,90.94885585,Earnings
2016.07,91.8543495,Earnings
2016.08,92.52745697,Earnings
2016.09,93.06113025,Earnings
2016.1,94.84400897,Earnings
2016.11,96.89348106,Earnings
2016.12,98.76286998,Earnings
2017.01,100.1776477,Earnings
2017.02,101.8442399,Earnings
2017.03,103.7406941,Earnings
2017.04,104.7162674,Earnings
2017.05,105.9080556,Earnings
2017.06,107.0921263,Earnings
2017.07,108.2169122,Earnings
2017.08,108.9415417,Earnings
2017.09,109.4099387,Earnings
2017.1,110.4333788,Earnings
2017.11,111.3849142,Earnings
2017.12,112.4052111,Earnings
2018.01,113.6818272,Earnings
2018.02,115.0457835,Earnings
2018.03,116.6591434,Earnings
2018.04,,Earnings
2018.05,,Earnings
2018.06,,Earnings
2018.07,,Earnings
